11,6.5,12.5,5.0,5.0,11,-4.5,6,-6.0,0,0.724568837309472,0.724568837309472,0.724568837309472
5,2.0,8.0,-1.0,-1.0,5,-3.0,6,-6.0,0,0.739087274954724,0.739087274954724,0.739087274954724
6,3.0,9.0,0.0,0.0,6,-3.0,6,-6.0,0,0.724568837309472,0.724568837309472,0.724568837309472
7,4.0,10.0,1.0,1.0,7,-3.0,6,-6.0,0,0.757462870377156,0.757462870377156,0.757462870377156
8,5.0,11.0,2.0,2.0,8,-3.0,6,-6.0,0,0.709313047955555,0.709313047955555,0.709313047955555
9,6.0,12.0,3.0,3.0,9,-3.0,6,-6.0,0,0.811249036979398,0.811249036979398,0.811249036979398
10,7.0,13.0,4.0,4.0,10,-3.0,6,-6.0,0,0.743303437365925,0.743303437365925,0.743303437365925
11,8.0,14.0,5.0,5.0,11,-3.0,6,-6.0,0,0.894427190999916,0.894427190999916,0.894427190999916
5,3.5,9.5,-1.0,-1.0,5,-1.5,6,-6.0,0,0.522613624009172,0.522613624009172,0.522613624009172
6,4.5,10.5,0.0,0.0,6,-1.5,6,-6.0,0,0.396862696659689,0.396862696659689,0.396862696659689
7,5.5,11.5,1.0,1.0,7,-1.5,6,-6.0,0,0.425,0.425,0.425
8,6.5,12.5,2.0,2.0,8,-1.5,6,-6.0,0,0.462331050222673,0.462331050222673,0.462331050222673
9,7.5,13.5,3.0,3.0,9,-1.5,6,-6.0,0,0.437321392113398,0.437321392113398,0.437321392113398
10,8.5,14.5,4.0,4.0,10,-1.5,6,-6.0,0,0.687386354243376,0.687386354243376,0.687386354243376
11,9.5,15.5,5.0,5.0,11,-1.5,6,-6.0,0,0.696867993238318,0.696867993238318,0.696867993238318
5,5.0,11.0,-1.0,-1.0,5,0.0,6,-6.0,0,0.337268439080801,0.337268439080801,0.337268439080801
6,6.0,12.0,0.0,0.0,6,0.0,6,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
7,7.0,13.0,1.0,1.0,7,0.0,6,-6.0,0,0.285043856274785,0.285043856274785,0.285043856274785
8,8.0,14.0,2.0,2.0,8,0.0,6,-6.0,0,0.337268439080801,0.337268439080801,0.337268439080801
9,9.0,15.0,3.0,3.0,9,0.0,6,-6.0,0,0.335410196624968,0.335410196624968,0.335410196624968
10,10.0,16.0,4.0,4.0,10,0.0,6,-6.0,0,0.385681215513538,0.385681215513538,0.385681215513538
11,11.0,17.0,5.0,5.0,11,0.0,6,-6.0,0,0.544862367942584,0.544862367942584,0.544862367942584
5,6.5,12.5,-1.0,-1.0,5,1.5,6,-6.0,0,0.285043856274785,0.285043856274785,0.285043856274785
6,7.5,13.5,0.0,0.0,6,1.5,6,-6.0,0,0.287228132326901,0.287228132326901,0.287228132326901
